tweet_id,safe_text,label,agreement,label_name,char_len,word_len,text_norm
OCLAWYGP,<user> #GOP STOP blaming #Immigrants first #Ebola now #measles Which diseases?brought their ancestors? #AINF <url>,0.0,1.0,neutral,114,15,user gop stop blaming immigrants first ebola now measles which diseasesbrought their ancestors ainf url
I126N2DC,<user> a Franchise Professional Hit #MMR <url>,0.0,1.0,neutral,46,7,user a franchise professional hit mmr url
69IHAA6H,"Don't let those vaccinations go out of date. Why? Read on: <url> 
#health #MoreThanAPharmacy",1.0,0.6666666666666666,positive,92,14,dont let those vaccinations go out of date why read on url health morethanapharmacy
5GRH6V1A,Look people we never had a measles out break until Obama let all the illegal children in. Let's put the blame where it belongs.,0.0,1.0,neutral,127,24,look people we never had a measles out break until obama let all the illegal children in lets put the blame where it belongs
W6IIZY8L,“<user> hula hooping on these hoes <url> <user> miss measles,0.0,1.0,neutral,60,10,“user hula hooping on these hoes url user miss measles
4GWYDZG2,"Every time I try to put on 50 shades of yoga pants, I get the measles. #thelightersideofrecentcontroversies",0.0,1.0,neutral,107,17,every time i try to put on 50 shades of yoga pants i get the measles thelightersideofrecentcontroversies
H1ZGCMBQ,People that say unvaccinated kids are going to make their kids sick are  announcing their distrust in vaccines.,-1.0,1.0,negative,111,18,people that say unvaccinated kids are going to make their kids sick are announcing their distrust in vaccines
1URB5WX6,Gettin my vaccine research on #gettested #knowyourstatus #earlyriser (@ National Institutes of Health (NIH)) <url>,1.0,0.6666666666666666,positive,114,15,gettin my vaccine research on gettested knowyourstatus earlyriser national institutes of health nih url
NOWSWB1D,Roald Dahl's daughter died from measles. Anti-vax parents risking lives of their kids &amp; others.  <url>,1.0,0.6666666666666666,positive,106,16,roald dahls daughter died from measles antivax parents risking lives of their kids amp others url
BT2VM3Q0,"HEALTH CARE: 
Bachmann: HPV
""Vaccine linked to mental retardation""
Do you stand by your statement?
Parental Rights to Drug Company...",-1.0,1.0,negative,133,20,health care bachmann hpv vaccine linked to mental retardation do you stand by your statement parental rights to drug company
HY3K2VKU,<user> #GOP STOP blaming #Immigrants first #Ebola now #measles Which diseases?brought their ancestors?#AINF <url>,0.0,0.6666666666666666,neutral,113,14,user gop stop blaming immigrants first ebola now measles which diseasesbrought their ancestorsainf url
O5SK0ZFB,“<user> Possible Ebola Vaccines Rely on Cells From Aborted Babies <url> #tcot <url> Not surprised,-1.0,0.3333333333333333,negative,97,15,“user possible ebola vaccines rely on cells from aborted babies url tcot url not surprised
JIQMKCOS,Immunity Boost!  #vegetarian #kidissick #BeBold #teamblackberry (@ Jamba Juice w/ 2 others) [pic]: <url>,0.0,0.6666666666666666,neutral,104,14,immunity boost vegetarian kidissick bebold teamblackberry jamba juice w 2 others pic url
1FIQUU22,"This it sounds good!  from Pet Balu, your pet...your store!
#Safepets #microship and #vaccines @ Pet Valu <url>",1.0,0.6666666666666666,positive,111,18,this it sounds good from pet balu your petyour store safepets microship and vaccines pet valu url
7LWW47N7,Children's Museum of Houston to Offer Free Vaccinations <url>,1.0,0.6666666666666666,positive,61,9,childrens museum of houston to offer free vaccinations url
0DBRSHXP,City Offers Vaccine As Number Of Meningitis Cases Grows: The Chicago health department now says a meningitis… <url>,1.0,0.6666666666666666,positive,115,18,city offers vaccine as number of meningitis cases grows the chicago health department now says a meningitis… url
5JXX0EHN,For the love of God: VACCINATE YOUR GODDAMNED KIDS! #VaccinesWork,1.0,1.0,positive,65,10,for the love of god vaccinate your goddamned kids vaccineswork
IM9W2ZX4,Obama Kids crossing the border are bringing the measles. Who is getting the measles if you have been immunized???,0.0,1.0,neutral,113,19,obama kids crossing the border are bringing the measles who is getting the measles if you have been immunized
ZFPC6AHN,Freebie Friday: Free immunizations: Several places will be offering free immunizations to get your children up to... <url>,0.0,1.0,neutral,122,18,freebie friday free immunizations several places will be offering free immunizations to get your children up to url
I1VNXMDM,<user> rhymes with insanity and again he has illustrated why: parents should have a choice to have their children vaccinated or not.,-1.0,1.0,negative,132,22,user rhymes with insanity and again he has illustrated why parents should have a choice to have their children vaccinated or not
69QSO6A0,Vaccinate your kids kooks,1.0,0.6666666666666666,positive,25,4,vaccinate your kids kooks
5PAJSRQW,"<user> girl he gonna be fine. Give him some good ol' titty juice &amp; put him to bed. As for the baby, he's building immunity I think.",0.0,1.0,neutral,135,27,user girl he gonna be fine give him some good ol titty juice amp put him to bed as for the baby hes building immunity i think
JHYQGFIV,"""Instead of focusing on a healthy diet to improve the immune system, just take our vaccines so we can make money off of you!"" - the CDC",-1.0,1.0,negative,135,27,instead of focusing on a healthy diet to improve the immune system just take our vaccines so we can make money off of you the cdc
0VYN2584,".<user> .<user> .<user> Hannah Poling was compensated in the millions by the US vaccine court 4 her autism. So, they admitted it.",-1.0,1.0,negative,129,22,user user user hannah poling was compensated in the millions by the us vaccine court 4 her autism so they admitted it
0J229Z39,“<user> Lololololol RT <user> He eat ass but don't want health vaccinations 😭😂😂😂😂” 😂😂😂😂😂😂,1.0,1.0,positive,89,14,“user lololololol rt user he eat ass but dont want health vaccinations 😭😂😂😂😂” 😂😂😂😂😂😂
9HCI6PN1,Long term study of 100k shows no link between vaccines and autism <url> stop being an idiot. #AntiVaxxers,1.0,1.0,positive,105,18,long term study of 100k shows no link between vaccines and autism url stop being an idiot antivaxxers
HF7M8TE8,"<user> 1 in 1,000 children w/ measles will develop swelling of brain that can lead to mental retardation of which 1 in 2 will die (CDC)",0.0,0.6666666666666666,neutral,135,26,user 1 in 1000 children w measles will develop swelling of brain that can lead to mental retardation of which 1 in 2 will die cdc
TT8Q5SE5,"60,000 Oakland Kids to Get Free Flu Vaccines: An attorney for Bryan Stow, the gravely injured Giants fan who won a… <url>",1.0,0.6666666666666666,positive,121,22,60000 oakland kids to get free flu vaccines an attorney for bryan stow the gravely injured giants fan who won a… url
A4RJL3YE,California Assembly Passes Strict School Vaccination Bill; Awaits Gov. Brown Signature: California’s Assembly has… <url>,0.0,1.0,neutral,120,15,california assembly passes strict school vaccination bill awaits gov brown signature california’s assembly has… url
IZOT8JK2,"Increase in measles cases is expected: The Ohio measles outbreak is expanding, and health officials are bracing... <url>",0.0,1.0,neutral,120,18,increase in measles cases is expected the ohio measles outbreak is expanding and health officials are bracing url
57TZ5CF6,Niggas ain't bout that road life 😂😂😂😂😂 #MMR #BBoyEnt #teamfreepour #humblebeginnings <user>  and… <url>,0.0,1.0,neutral,103,14,niggas aint bout that road life 😂😂😂😂😂 mmr bboyent teamfreepour humblebeginnings user and… url
CF02I6JP,"In 2013, #measles killed more kids than car accidents or AIDS <url> #antivax #vaccinateyourkids",1.0,0.6666666666666666,positive,95,14,in 2013 measles killed more kids than car accidents or aids url antivax vaccinateyourkids
593ZI0IY,Many California Child-Care Centers Have Low Measles Vaccination Rates <url>,0.0,1.0,neutral,75,10,many california childcare centers have low measles vaccination rates url
5ZVQNBPH,Oh no. RT <user> 14 infants quarantined after baby at Santa Monica day care diagnosed with measles. <url>,0.0,1.0,neutral,105,18,oh no rt user 14 infants quarantined after baby at santa monica day care diagnosed with measles url
8S5WPFXS,"<user> In our our age of global connectivity, anti-vaccination ideologues are a serious threat to the health of the world's people.",1.0,1.0,positive,131,21,user in our our age of global connectivity antivaccination ideologues are a serious threat to the health of the worlds people
47YI0QGF,"Due to this belief, infants who are too young to be vaccinated, are contracting measles from those children",1.0,1.0,positive,107,18,due to this belief infants who are too young to be vaccinated are contracting measles from those children
OZW04IAQ,"LMAO. I'm seriously not even Jewish, but have fun catching the measles and hating the jews. <user> <user>",0.0,1.0,neutral,105,18,lmao im seriously not even jewish but have fun catching the measles and hating the jews user user
570IZMNT,Mandatory Cooties Vaccinations #kidslegislation,0.0,1.0,neutral,47,4,mandatory cooties vaccinations kidslegislation
FFC0CLBR,I really can't believe people still believe vaccines cause autism,1.0,1.0,positive,65,10,i really cant believe people still believe vaccines cause autism
MXJ5ILNB,"""<user> Modified measles virus kills cancer in early clinical trial <url> amazing",1.0,0.6666666666666666,positive,81,12,user modified measles virus kills cancer in early clinical trial url amazing
TZHQA0ZG,"By expanding access to vaccines, we can save a child's life every 20secs! #vaccineswork <user> <user> #Champion",1.0,1.0,positive,111,17,by expanding access to vaccines we can save a childs life every 20secs vaccineswork user user champion
C7MHI5CA,15 cases of #measles so far in Tarrant County...and the number could go higher still. 12 of those are not contagious any more.,0.0,1.0,neutral,126,23,15 cases of measles so far in tarrant countyand the number could go higher still 12 of those are not contagious any more
AR28AUOF,U.C. Schools To Require Measles Shots <url>,0.0,0.6666666666666666,neutral,43,7,uc schools to require measles shots url
6YD13NF6,If we keep letting in #illegals without testing. #measles and other diseases will be on the rise,1.0,0.6666666666666666,positive,96,17,if we keep letting in illegals without testing measles and other diseases will be on the rise
CZE0K6TB,We need these outbreaks to get more press. It's preventable!:  Brooklyn Measles Outbreak Shows Risks <url>,0.0,0.6666666666666666,neutral,106,16,we need these outbreaks to get more press its preventable brooklyn measles outbreak shows risks url
J1KBADM2,"New Choices For Seasonal Flu Vaccines: WebMD Health NewsBy Brenda Goodman, MAReviewed by Michael W. Smith,... <url>",0.0,1.0,neutral,115,17,new choices for seasonal flu vaccines webmd health newsby brenda goodman mareviewed by michael w smith url
67SUW6IN,"Rand Paul and ""The Truth"" - distant strangers: <url> #RandPaul #lying #falsehoods #fake #lies #vaccineswork #dropout #ISIS",-1.0,0.3333333333333333,negative,122,17,rand paul and the truth distant strangers url randpaul lying falsehoods fake lies vaccineswork dropout isis
1OBKVV7F,Just ran 3.204 <user> for <user> which means 8 more vaccinations have been funded for puppies &amp; kittens. Truth! #100helpfuldays,0.0,0.6666666666666666,neutral,131,20,just ran 3204 user for user which means 8 more vaccinations have been funded for puppies amp kittens truth 100helpfuldays
FB76AFSE,"""<user> Vaccines dont cause autism. If you think they do, please don't have children.  Thank you. <url>",1.0,1.0,positive,103,17,user vaccines dont cause autism if you think they do please dont have children thank you url
JKHS7MN6,"<user> the measles accusation was just stupid, especially when religious nuts in TX refuse to vaccinate against the disease
#inners",1.0,1.0,positive,131,20,user the measles accusation was just stupid especially when religious nuts in tx refuse to vaccinate against the disease inners
